pond_id,area_m2,area_mu,bnd_n,h05,h50,h75,h95,hmean,v05_m3,v50_m3,v75_m3,v95_m3,vmean_m3,dem_min,dem_mean,dem_max,qa
2705,1900.0,2.85,41,-1.0,-1.0,0.0,0.0,-0.61,0.0,0.0,1825.0,1825.0,711.75,-1.0,-0.753,0.0,OK
2723,428100.0,642.15,2902,-1.0,0.0,0.0,1.0,-0.123,9500.0,94150.0,94150.0,538425.0,83738.05,-3.0,-0.131,7.0,OK
2739,238900.0,358.35,1887,2.0,3.0,4.0,4.0,3.171,5300.0,43650.0,241200.0,241200.0,77431.05,0.0,3.112,7.0,OK
2743,240400.0,360.6,1457,19.0,20.0,21.0,24.0,20.754,15675.0,54650.0,192625.0,859800.0,158683.15,9.0,20.683,25.0,OK
2767,600.0,0.9,21,1.0,2.0,2.0,2.0,1.5,0.0,550.0,550.0,550.0,275.0,1.0,1.4,3.0,OK
2769,900.0,1.35,29,18.0,27.0,29.0,31.0,24.517,0.0,5075.0,6700.0,8950.0,3323.975,18.0,23.98,31.0,OK
2796,1900.0,2.85,45,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,OK
2803,1500.0,2.25,45,3.0,3.0,3.0,4.0,3.114,400.0,400.0,400.0,2350.0,622.3,2.0,2.867,4.0,OK
2812,1100.0,1.65,41,3.0,3.0,3.0,4.0,3.122,0.0,0.0,0.0,1525.0,186.05,3.0,3.062,4.0,OK
2817,689600.0,1034.4,3207,-1.0,0.0,1.0,2.0,0.318,14175.0,104675.0,534350.0,1242750.0,241311.65,-4.0,0.313,11.0,OK
2849,219000.0,328.5,1438,-1.0,1.0,3.0,8.0,1.65,3025.0,153900.0,478475.0,1543325.0,249466.25,-2.0,1.615,15.0,OK
2851,9200.0,13.8,121,2.0,3.0,3.0,3.0,2.926,0.0,225.0,225.0,225.0,208.35,2.0,2.979,3.0,OK
2870,10100.0,15.15,177,1.0,2.0,3.0,6.0,2.672,0.0,2300.0,10100.0,43125.0,7541.6,1.0,2.507,7.0,OK
2878,16400.0,24.6,217,0.0,0.0,0.0,1.0,0.1,75.0,75.0,75.0,18350.0,1902.5,-1.0,0.044,2.0,OK
2892,500.0,0.75,25,1.0,3.0,3.0,3.8,2.391,0.0,425.0,425.0,1045.0,211.85,1.0,2.545,4.0,OK
2903,299300.0,448.95,1509,-1.0,0.0,1.0,3.0,0.341,850.0,92775.0,301600.0,908150.0,163984.325,-2.0,0.16,6.0,OK
2904,14500.0,21.75,161,0.0,2.0,2.0,3.0,1.61,0.0,6000.0,6000.0,16675.0,4128.0,0.0,2.083,5.0,OK
2907,13400.0,20.1,153,0.0,1.0,2.0,2.0,1.281,0.0,1275.0,9300.0,9300.0,3530.025,0.0,1.4,3.0,OK
2914,49500.0,74.25,409,1.0,2.0,3.0,3.0,2.187,2225.0,18400.0,57625.0,57625.0,25735.075,0.0,2.016,5.0,OK
2945,7800.0,11.7,109,2.0,3.0,4.0,5.0,3.224,0.0,2275.0,9525.0,18325.0,3899.0,2.0,3.008,6.0,OK
2946,1600.0,2.4,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
2965,1900.0,2.85,49,0.0,1.0,2.0,2.0,1.082,0.0,325.0,2500.0,2500.0,503.35,0.0,1.01,2.0,OK
2975,12200.0,18.3,165,0.0,0.0,0.0,1.0,0.067,75.0,75.0,75.0,13750.0,991.225,-1.0,0.037,1.0,OK
2983,17000.0,25.5,197,0.0,1.0,1.0,2.0,0.686,275.0,6600.0,6600.0,20650.0,4613.95,-1.0,0.967,3.0,OK
2997,4200.0,6.3,97,2.0,2.0,3.0,3.0,2.268,0.0,0.0,3950.0,3950.0,1058.6,2.0,2.272,3.0,OK
3012,90300.0,135.45,573,0.0,1.0,3.0,5.0,1.746,2100.0,10900.0,101675.0,271450.0,34268.45,-4.0,2.266,7.0,OK
3041,700.0,1.05,33,4.0,5.0,5.0,6.0,5.188,25.0,100.0,100.0,950.0,259.8,3.0,5.156,6.0,OK
3067,19300.0,28.95,145,0.0,0.0,1.0,1.0,0.297,475.0,475.0,18650.0,18650.0,5872.975,-1.0,0.122,2.0,OK
3090,280700.0,421.05,1902,1.0,4.0,4.0,6.0,3.411,31675.0,306000.0,306000.0,820250.0,225925.45,-3.0,3.363,10.0,OK
3106,500.0,0.75,25,3.0,4.0,4.0,4.8,3.783,0.0,125.0,125.0,765.0,97.875,3.0,3.879,5.0,OK
3131,1800.0,2.7,49,4.0,4.0,4.0,5.0,4.167,25.0,25.0,25.0,2150.0,379.875,3.0,4.113,5.0,OK
3140,57300.0,85.95,553,0.0,1.0,1.0,1.0,0.503,0.0,36625.0,36625.0,36625.0,18422.375,0.0,0.448,2.0,OK
3157,600.0,0.9,25,7.0,8.0,9.0,9.0,8.16,0.0,100.0,600.0,600.0,180.0,7.0,8.351,9.0,OK
3170,5700.0,8.55,117,2.0,3.0,3.0,4.0,2.991,0.0,400.0,400.0,7200.0,396.4,2.0,2.997,4.0,OK
3182,500.0,0.75,25,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,OK
3186,500.0,0.75,21,6.0,7.0,7.0,7.0,6.524,0.0,325.0,325.0,325.0,170.3,6.0,6.581,7.0,OK
3187,34500.0,51.75,406,0.0,0.0,0.0,1.0,0.187,150.0,150.0,150.0,32050.0,6115.3,-1.0,0.231,3.0,OK
3190,7500.0,11.25,117,13.0,13.0,14.0,15.0,13.553,125.0,125.0,4750.0,13300.0,2682.625,12.0,13.521,16.0,OK
3229,92800.0,139.2,746,3.0,3.0,4.0,5.0,3.566,2825.0,2825.0,53000.0,151275.0,31224.05,1.0,3.521,6.0,OK
3242,127900.0,191.85,958,1.0,3.0,4.0,8.0,3.016,2600.0,110000.0,220650.0,749375.0,111770.4,-1.0,2.677,13.0,OK
3246,24900.0,37.35,161,3.0,4.0,4.0,4.0,3.522,475.0,13025.0,13025.0,13025.0,7026.1,2.0,3.516,4.0,OK
3283,17900.0,26.85,149,15.0,16.0,16.0,17.0,15.959,25.0,3350.0,3350.0,21300.0,3213.675,14.0,15.923,17.0,OK
3284,8200.0,12.3,113,4.0,5.0,6.0,7.0,5.327,0.0,850.0,5375.0,13275.0,2329.675,4.0,5.621,7.0,OK
3287,31700.0,47.55,245,0.0,2.0,3.0,5.0,2.34,1250.0,27750.0,55950.0,122675.0,37338.0,-2.0,1.474,6.0,OK
3307,30500.0,45.75,442,3.0,4.0,5.0,8.0,4.687,225.0,1975.0,26625.0,125200.0,18909.55,2.0,4.523,9.0,OK
3312,800.0,1.2,29,6.4,7.0,8.0,8.0,7.407,20.0,50.0,825.0,825.0,365.425,6.0,7.298,8.0,OK
3314,110500.0,165.75,759,1.0,4.0,7.0,12.0,5.072,2250.0,98250.0,389625.0,954775.0,192111.6,0.0,4.042,13.0,OK
3332,209600.0,314.4,1092,0.0,1.0,2.0,4.0,1.541,825.0,30050.0,176175.0,591575.0,109103.625,-2.0,1.378,8.0,OK
3337,14300.0,21.45,201,3.0,4.0,4.0,5.0,3.945,0.0,2425.0,2425.0,18175.0,2291.625,3.0,3.92,5.0,OK
3392,26200.0,39.3,205,2.0,3.0,4.0,4.0,3.263,0.0,4025.0,22225.0,22225.0,8811.6,2.0,3.258,5.0,OK
3407,4800.0,7.2,85,0.0,1.0,1.0,2.0,1.012,0.0,1275.0,1275.0,6375.0,1336.2,0.0,0.915,2.0,OK
3427,20100.0,30.15,222,2.0,3.0,4.0,4.0,3.225,0.0,1025.0,18600.0,18600.0,4979.375,2.0,3.186,4.0,OK
3463,362700.0,544.05,1782,0.0,1.0,1.0,2.0,0.723,7000.0,181375.0,181375.0,517075.0,133073.125,-2.0,0.673,6.0,OK
3472,607900.0,911.85,3418,-1.0,0.0,1.0,2.0,0.375,1450.0,35475.0,453650.0,1069450.0,192290.625,-2.0,0.358,3.0,OK
3515,461000.0,691.5,2277,1.0,2.0,3.0,4.0,2.416,30850.0,133900.0,396275.0,790200.0,243048.0,-2.0,2.451,8.0,OK
3587,262500.0,393.75,1600,2.0,4.0,4.0,5.0,3.662,3275.0,148225.0,148225.0,402500.0,106186.25,0.0,3.583,7.0,OK
3594,35200.0,52.8,301,8.0,10.0,11.0,12.0,10.228,450.0,21350.0,48375.0,82700.0,27511.7,7.0,9.879,13.0,OK
3625,154500.0,231.75,1303,0.0,1.0,3.0,6.0,1.763,12000.0,49225.0,290675.0,764300.0,125830.2,-6.0,1.57,11.0,OK
3656,9800.0,14.7,209,4.0,5.0,6.0,7.0,5.224,0.0,2250.0,9150.0,21000.0,3795.6,4.0,5.318,8.0,OK
3771,500.0,0.75,25,6.0,7.0,8.0,8.0,7.16,0.0,75.0,650.0,650.0,167.0,6.0,7.212,8.0,OK
3793,32700.0,49.05,254,3.0,4.0,4.0,5.0,4.039,0.0,10600.0,10600.0,43925.0,11899.675,3.0,3.775,5.0,OK
3827,229100.0,343.65,1329,3.0,4.0,5.0,6.0,4.26,12225.0,68300.0,255925.0,492575.0,117082.5,1.0,3.995,7.0,OK
3866,7400.0,11.1,93,9.0,10.0,11.0,12.0,10.172,0.0,2375.0,7975.0,16100.0,3338.2,9.0,10.122,12.0,OK
3873,29000.0,43.5,326,6.0,7.0,7.0,8.0,7.11,0.0,2450.0,2450.0,30425.0,5527.25,6.0,7.079,8.0,OK
3930,2500.0,3.75,53,7.0,9.0,9.0,11.0,8.585,0.0,3325.0,3325.0,9150.0,2360.125,7.0,8.118,11.0,OK
3934,500.0,0.75,21,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,OK
3937,24600.0,36.9,249,7.0,7.0,7.0,8.0,7.206,550.0,550.0,550.0,25025.0,5591.85,6.0,7.106,10.0,OK
3938,35100.0,52.65,253,5.0,6.0,7.0,8.0,6.263,50.0,5625.0,22375.0,53250.0,10030.25,4.0,6.628,9.0,OK
3949,5700.0,8.55,129,7.0,8.0,9.0,10.0,8.45,0.0,1225.0,4850.0,10125.0,2856.25,7.0,8.613,10.0,OK
3967,600.0,0.9,25,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.027,8.0,OK
4021,222800.0,334.2,766,-1.0,1.0,4.0,7.0,2.057,56250.0,179150.0,628600.0,1242325.0,315563.875,-25.0,1.674,10.0,OK
4037,22900.0,34.35,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
4043,269000.0,403.5,877,1.0,4.0,5.0,8.0,3.585,35500.0,321700.0,532800.0,1304650.0,258111.625,-9.0,3.389,11.0,OK
4051,500.0,0.75,25,12.0,12.0,13.0,13.0,12.48,0.0,0.0,350.0,350.0,168.0,12.0,12.576,13.0,OK
4054,700.0,1.05,33,11.0,11.0,11.0,12.0,11.242,0.0,0.0,0.0,925.0,223.85,11.0,11.178,12.0,OK
4055,106700.0,160.05,794,5.0,7.0,8.0,9.0,6.649,4625.0,88700.0,179500.0,286475.0,68728.1,4.0,6.575,12.0,OK
4059,95400.0,143.1,1297,0.0,2.0,3.0,7.0,2.281,0.0,47525.0,132975.0,551225.0,71536.45,0.0,2.078,10.0,OK
4100,1600.0,2.4,37,7.0,8.0,10.0,10.2,8.314,0.0,550.0,3525.0,3930.0,934.65,7.0,8.325,11.0,OK
4141,900.0,1.35,33,7.0,7.0,8.0,10.0,7.5,0.0,0.0,950.0,3300.0,475.0,7.0,7.528,11.0,OK
4164,1900.0,2.85,49,0.0,0.0,1.0,1.0,0.449,0.0,0.0,1625.0,1625.0,729.625,0.0,0.356,1.0,OK
4168,3900.0,5.85,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
4212,1000.0,1.5,33,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,OK
4269,500.0,0.75,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
4280,1400.0,2.1,37,40.0,42.0,43.0,44.2,42.171,0.0,700.0,2100.0,4240.0,939.4,40.0,41.96,45.0,OK
4287,2000.0,3.0,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
4300,500.0,0.75,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
4311,20300.0,30.45,221,43.0,45.0,46.0,49.0,45.462,1650.0,13450.0,29675.0,91550.0,20945.95,36.0,45.033,49.0,OK
4327,5000.0,7.5,81,42.0,43.0,44.0,45.0,43.049,0.0,2025.0,6300.0,11300.0,2234.475,42.0,43.124,45.0,OK
4363,53900.0,80.85,556,6.0,7.0,8.0,8.0,7.255,500.0,10450.0,47975.0,47975.0,20018.875,5.0,7.212,9.0,OK
4364,1000.0,1.5,33,7.0,8.0,9.0,10.0,8.312,125.0,700.0,1475.0,2600.0,941.8,6.0,8.175,10.0,OK
4370,42000.0,63.0,634,5.0,6.0,6.0,7.0,6.029,150.0,7775.0,7775.0,48550.0,8957.475,4.0,6.038,8.0,OK
4382,1000.0,1.5,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
4406,600.0,0.9,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
4408,75700.0,113.55,461,-3.0,-1.0,-1.0,0.0,-1.391,2675.0,44425.0,44425.0,104800.0,32626.575,-6.0,-1.257,3.0,OK
4416,800.0,1.2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK
4485,11500.0,17.25,205,1.0,2.0,2.0,3.0,1.899,250.0,3975.0,3975.0,16075.0,3598.775,0.0,1.858,3.0,OK
4493,1100.0,1.65,37,3.0,3.0,4.0,5.2,3.343,0.0,0.0,1150.0,2805.0,394.45,3.0,3.444,6.0,OK
4500,5300.0,7.95,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
4512,40500.0,60.75,313,39.0,40.0,42.0,44.0,40.657,1150.0,12975.0,77350.0,161375.0,30894.675,38.0,40.369,45.0,OK
4517,24100.0,36.15,229,41.0,42.0,44.0,45.0,42.597,50.0,4550.0,36450.0,59875.0,12281.15,40.0,42.831,46.0,OK
4575,3300.0,4.95,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
4603,500.0,0.75,25,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,OK
4622,2400.0,3.6,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
4623,3000.0,4.5,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
4624,1300.0,1.95,37,11.0,12.0,12.0,12.0,11.73,0.0,275.0,275.0,275.0,200.75,11.0,11.845,12.0,OK
4638,900.0,1.35,33,1.0,2.0,2.0,3.0,1.848,0.0,275.0,275.0,1500.0,233.2,1.0,1.868,3.0,OK
4647,2900.0,4.35,69,9.0,9.0,10.0,10.0,9.406,0.0,0.0,2475.0,2475.0,1004.85,9.0,9.344,10.0,OK
4648,447600.0,671.4,102,0.0,0.0,1.0,2.0,0.388,0.0,0.0,16500.0,35225.0,6402.0,0.0,0.23,5.0,OK
4668,800.0,1.2,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
4727,1000.0,1.5,37,12.0,12.0,12.0,13.0,12.189,0.0,0.0,0.0,1250.0,236.25,12.0,12.153,13.0,OK
4741,800.0,1.2,29,12.0,12.0,13.0,13.0,12.448,0.0,0.0,700.0,700.0,313.6,12.0,12.404,13.0,OK
4790,5600.0,8.4,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
4805,5200.0,7.8,93,24.0,24.0,25.0,25.0,24.333,0.0,0.0,4575.0,4575.0,1523.475,24.0,24.282,25.0,OK
4806,59100.0,88.65,333,1.0,2.0,3.0,4.4,2.405,775.0,15600.0,60350.0,143035.0,33723.75,0.0,2.147,6.0,OK
4810,72800.0,109.2,809,24.0,30.0,35.0,37.0,30.331,550.0,157350.0,429100.0,575825.0,171500.25,23.0,30.099,41.0,OK
4823,2100.0,3.15,45,7.0,8.0,10.0,11.0,8.556,0.0,550.0,4075.0,6400.0,1384.0,7.0,8.607,11.0,OK
4891,5700.0,8.55,125,6.0,8.0,8.0,9.0,7.68,0.0,3750.0,3750.0,10175.0,2902.0,6.0,7.597,9.0,OK
4895,12000.0,18.0,157,2.0,8.0,8.0,9.0,7.544,1650.0,18950.0,18950.0,31050.0,16043.0,-1.0,6.787,10.0,OK
4943,2200.0,3.3,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
4956,40700.0,61.05,373,2.0,7.0,9.0,12.0,7.162,11950.0,66000.0,133900.0,258725.0,71115.15,-9.0,6.312,14.0,OK
4970,533600.0,800.4,1981,-2.0,1.0,2.0,9.0,1.522,65775.0,311425.0,576925.0,3715350.0,450016.0,-24.0,2.405,14.0,OK
5018,1500.0,2.25,45,7.0,7.0,7.0,8.0,7.233,50.0,50.0,50.0,1825.0,463.575,6.0,7.12,8.0,OK
5022,1100.0,1.65,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
5127,3500.0,5.25,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
5166,1200.0,1.8,37,8.0,9.0,9.0,9.0,8.811,0.0,150.0,150.0,150.0,121.65,8.0,8.91,9.0,OK
5224,2700.0,4.05,49,1.0,2.0,2.0,3.0,1.878,0.0,1050.0,1050.0,4200.0,921.9,1.0,1.737,3.0,OK
5225,10400.0,15.6,149,5.0,6.0,7.0,7.0,6.0,0.0,3650.0,11150.0,11150.0,3650.0,5.0,6.173,8.0,OK
5231,4400.0,6.6,85,7.0,8.0,8.0,8.0,7.7,75.0,1450.0,1450.0,1450.0,1037.5,6.0,7.744,9.0,OK
5234,84100.0,126.15,626,24.0,26.0,27.0,29.0,25.892,825.0,63325.0,126050.0,299050.0,58718.8,23.0,25.747,30.0,OK
5256,6400.0,9.6,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
5285,900.0,1.35,33,8.0,8.0,8.0,8.0,8.0,100.0,100.0,100.0,100.0,100.0,7.0,7.925,8.0,OK
5311,101300.0,151.95,773,34.0,37.0,38.0,44.0,36.791,725.0,72700.0,151275.0,782775.0,63587.6,33.0,36.967,46.0,OK
5414,20300.0,30.45,281,7.0,8.0,8.0,9.0,7.907,1200.0,6375.0,6375.0,29100.0,5893.725,5.0,7.779,9.0,OK
5475,1300.0,1.95,53,0.0,1.0,1.0,1.0,0.755,0.0,375.0,375.0,375.0,283.125,0.0,0.81,1.0,OK
5479,22000.0,33.0,297,5.0,9.0,12.0,13.0,9.33,425.0,26075.0,81875.0,104650.0,31487.0,4.0,8.949,14.0,OK
5483,1200.0,1.8,45,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1360.0,0.0,0.0,0.042,1.0,OK
5487,6200.0,9.3,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
5516,387200.0,580.8,2419,0.0,0.0,1.0,5.0,0.576,41000.0,41000.0,315775.0,1873050.0,199270.4,-9.0,0.609,17.0,OK
5647,700.0,1.05,25,7.0,10.0,10.0,11.0,9.56,0.0,600.0,600.0,1375.0,446.0,7.0,9.659,11.0,OK
5727,60100.0,90.15,529,12.0,14.0,16.0,18.0,14.658,275.0,27300.0,127000.0,244850.0,57913.45,11.0,14.372,21.0,OK
5736,1800.0,2.7,53,13.0,15.0,15.0,15.0,14.377,0.0,1375.0,1375.0,1375.0,658.55,13.0,14.444,15.0,OK
5738,1700.0,2.55,45,8.0,8.0,8.0,9.0,8.178,150.0,150.0,150.0,2150.0,506.0,7.0,8.055,9.0,OK
5771,23300.0,34.95,297,8.0,9.0,11.0,11.2,9.534,2000.0,8275.0,42875.0,47780.0,15897.85,7.0,9.531,13.0,OK
5775,800.0,1.2,29,12.0,13.0,13.0,13.0,12.828,0.0,150.0,150.0,150.0,124.2,12.0,12.872,13.0,OK
5784,22200.0,33.3,249,6.0,7.0,7.0,8.0,6.885,150.0,6125.0,6125.0,28325.0,5437.875,5.0,6.882,8.0,OK
5837,18100.0,27.15,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
5924,7200.0,10.8,121,9.0,10.0,10.0,11.0,9.587,0.0,4050.0,4050.0,12550.0,2377.35,9.0,9.562,11.0,OK
5931,4000.0,6.0,93,10.0,11.0,11.0,11.0,10.699,0.0,1325.0,1325.0,1325.0,926.175,10.0,10.744,11.0,OK
5933,18100.0,27.15,287,15.0,16.0,16.0,17.0,15.846,500.0,6150.0,6150.0,24975.0,5279.9,14.0,15.857,18.0,OK
5959,7100.0,10.65,125,19.0,20.0,20.0,21.0,19.811,75.0,4200.0,4200.0,11450.0,3420.375,18.0,19.68,21.0,OK
5982,800.0,1.2,29,20.0,21.0,21.0,21.0,20.862,0.0,100.0,100.0,100.0,86.2,20.0,20.915,21.0,OK
5989,23400.0,35.1,333,14.0,16.0,16.0,17.0,15.721,400.0,11500.0,11500.0,35625.0,8800.675,13.0,15.707,17.0,OK
6067,2400.0,3.6,57,22.0,23.0,23.0,24.0,22.842,0.0,700.0,700.0,3525.0,589.4,22.0,22.872,24.0,OK
6116,54200.0,81.3,437,16.0,20.0,21.0,22.0,19.381,200.0,47625.0,88100.0,142475.0,31128.65,15.0,19.641,23.0,OK
6117,10600.0,15.9,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
6121,284100.0,426.15,2044,3.0,5.0,6.0,7.0,5.285,20525.0,126275.0,292975.0,557050.0,173784.5,-1.0,5.236,9.0,OK
6178,11000.0,16.5,161,16.0,19.0,21.0,22.0,18.923,0.0,7950.0,24375.0,34750.0,7482.225,16.0,19.37,23.0,OK
6186,3300.0,4.95,61,20.0,20.0,21.0,21.0,20.426,0.0,0.0,2400.0,2400.0,1022.4,20.0,20.411,21.0,OK
6221,5000.0,7.5,85,19.0,20.0,21.0,21.0,20.353,0.0,450.0,4675.0,4675.0,1941.425,19.0,20.23,21.0,OK
6238,137400.0,206.1,1101,6.0,7.0,8.0,8.0,7.294,175.0,11200.0,98175.0,98175.0,36770.65,5.0,7.364,10.0,OK
6277,1000.0,1.5,37,12.0,13.0,13.0,13.0,12.649,0.0,450.0,450.0,450.0,292.05,12.0,12.695,13.0,OK
6287,7900.0,11.85,121,21.0,22.0,22.0,23.0,21.868,0.0,3550.0,3550.0,11975.0,3081.4,21.0,21.729,23.0,OK
6289,2600.0,3.9,49,18.0,19.0,19.0,20.0,18.816,0.0,600.0,600.0,3700.0,489.6,18.0,18.853,20.0,OK
6320,700.0,1.05,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK
6339,1200.0,1.8,37,21.0,21.0,21.0,22.0,21.162,0.0,0.0,0.0,1525.0,247.05,21.0,21.09,22.0,OK
6355,20200.0,30.3,333,26.0,28.0,29.0,33.0,28.084,1400.0,20250.0,36875.0,124675.0,21646.5,25.0,27.888,34.0,OK
6377,500.0,0.75,21,28.0,28.0,28.0,28.0,28.0,25.0,25.0,25.0,25.0,25.0,27.0,27.968,28.0,OK
6438,3700.0,5.55,93,19.0,21.0,21.0,21.0,20.495,0.0,2850.0,2850.0,2850.0,1713.75,19.0,20.415,21.0,OK
6462,2000.0,3.0,41,27.0,28.0,28.0,28.0,27.575,0.0,1150.0,1150.0,1150.0,661.25,27.0,27.554,29.0,OK
6481,41100.0,61.65,430,10.0,13.0,15.0,16.0,13.271,0.0,27550.0,84775.0,126650.0,34203.05,10.0,13.315,18.0,OK
6506,131100.0,196.65,1107,5.0,7.0,9.0,11.0,7.51,650.0,58425.0,248475.0,517600.0,101634.75,4.0,7.431,13.0,OK
6530,3100.0,4.65,53,15.0,16.0,17.0,17.0,16.34,0.0,175.0,2750.0,2750.0,1050.5,15.0,16.272,17.0,OK
6611,439600.0,659.4,2402,26.0,29.0,32.0,37.0,29.914,3275.0,459075.0,1370625.0,3454800.0,694955.55,25.0,29.66,40.0,OK
6647,5700.0,8.55,73,8.0,10.0,13.0,15.4,10.551,0.0,1500.0,12550.0,24450.0,3263.2,8.0,11.823,18.0,OK
6688,3600.0,5.4,81,8.0,10.0,10.0,13.0,9.762,0.0,2575.0,2575.0,15375.0,2009.75,8.0,9.686,14.0,OK
6693,5600.0,8.4,73,13.0,14.0,14.0,14.0,13.849,0.0,1875.0,1875.0,1875.0,1591.875,13.0,13.713,14.0,OK
6703,5400.0,8.1,109,12.0,13.0,13.0,14.0,12.692,175.0,2575.0,2575.0,8175.0,1835.8,11.0,12.793,14.0,OK
6709,8600.0,12.9,129,10.0,12.0,12.0,12.0,11.464,400.0,6800.0,6800.0,6800.0,3852.0,8.0,11.337,13.0,OK
6736,700.0,1.05,29,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,OK
6762,8100.0,12.15,81,10.0,10.0,11.0,11.0,10.358,0.0,0.0,7050.0,7050.0,2523.9,10.0,10.227,11.0,OK
6784,1200.0,1.8,33,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,OK
6787,29400.0,44.1,213,4.0,6.0,7.0,8.0,5.709,0.0,38950.0,65100.0,95525.0,32475.25,4.0,5.022,8.0,OK
6789,10700.0,16.05,145,8.0,10.0,13.0,14.0,10.842,100.0,4175.0,24650.0,36325.0,8153.45,7.0,11.106,15.0,OK
6801,12800.0,19.2,221,9.0,10.0,10.0,12.0,10.149,0.0,1800.0,1800.0,28925.0,3561.925,9.0,10.143,12.0,OK
6840,28000.0,42.0,209,14.0,16.0,16.0,17.0,15.806,5250.0,23300.0,23300.0,48650.0,20598.55,11.0,15.434,18.0,OK
6863,800.0,1.2,29,13.0,13.0,14.0,14.0,13.379,0.0,0.0,550.0,550.0,208.45,13.0,13.532,14.0,OK
6878,28200.0,42.3,334,12.0,14.0,16.0,17.0,14.312,0.0,10875.0,51550.0,80575.0,16444.2,12.0,14.51,18.0,OK
6879,6500.0,9.75,105,11.0,12.0,12.0,13.0,11.961,75.0,2000.0,2000.0,8075.0,1924.925,10.0,11.987,14.0,OK
6902,308600.0,462.9,2330,8.0,12.0,15.0,17.0,12.088,4625.0,498400.0,1314850.0,1939775.0,520580.4,7.0,11.279,19.0,OK
6933,4600.0,6.9,117,10.0,12.0,12.0,13.0,11.949,0.0,1450.0,1450.0,6350.0,1386.25,10.0,11.955,13.0,OK
6939,600.0,0.9,21,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,OK
6944,7300.0,10.95,129,12.0,15.0,15.0,16.0,14.098,625.0,11450.0,11450.0,19225.0,7413.55,11.0,13.846,16.0,OK
6964,78600.0,117.9,1099,16.0,19.0,20.0,22.0,19.123,600.0,48200.0,96875.0,255125.0,54187.025,15.0,19.267,23.0,OK
6971,26700.0,40.05,269,7.0,9.0,10.0,13.0,9.367,25.0,14600.0,34675.0,113975.0,21967.525,6.0,9.212,14.0,OK
7006,900.0,1.35,33,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,OK
7071,9500.0,14.25,109,10.0,14.0,15.0,15.0,13.346,50.0,10950.0,19275.0,19275.0,7827.15,9.0,13.237,16.0,OK
7097,800.0,1.2,33,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,OK
7124,23700.0,35.55,305,-3.0,0.0,0.0,1.0,-0.238,700.0,8725.0,8725.0,32300.0,7659.95,-5.0,-0.129,4.0,OK
7126,4500.0,6.75,109,9.0,11.0,13.0,15.0,11.565,0.0,3275.0,10575.0,21000.0,5181.875,9.0,11.43,16.0,OK
7145,2300.0,3.45,49,9.0,10.0,10.0,10.0,9.571,0.0,825.0,825.0,825.0,471.075,9.0,9.718,10.0,OK
